137,745.81,12/10/22,22051237,9:57:35
138,745.99,12/10/22,22051237,9:58:05
139,746.16,12/10/22,22051237,9:58:35
140,746.32,12/10/22,22051237,9:59:04
141,746.48,12/10/22,22051237,9:59:37
142,761.73,12/10/22,22051237,10:50:05
143,761.90,12/10/22,22051237,10:50:34
144,762.09,12/10/22,22051237,10:51:07
145,762.47,12/10/22,22051237,10:52:05
146,762.65,12/10/22,22051237,10:52:36
147,762.86,12/10/22,22051237,10:53:07
148,763.06,12/10/22,22051237,10:53:36
149,763.27,12/10/22,22051237,10:54:06
150,763.48,12/10/22,22051237,10:54:35
151,763.67,12/10/22,22051237,10:55:07
152,763.89,12/10/22,22051237,10:55:35
153,764.07,12/10/22,22051237,10:56:05
154,764.28,12/10/22,22051237,10:56:36
155,764.49,12/10/22,22051237,10:57:06
156,764.68,12/10/22,22051237,10:57:37
157,764.89,12/10/22,22051237,10:59:06
158,765.47,12/10/22,22051237,10:59:36
159,784.01,12/10/22,22051237,11:50:06
160,784.23,12/10/22,22051237,11:50:36
161,784.45,12/10/22,22051237,11:51:06
162,784.66,12/10/22,22051237,11:51:38
163,784.86,12/10/22,22051237,11:52:05
164,785.01,12/10/22,22051237,11:52:35
165,785.19,12/10/22,22051237,11:53:05
166,785.36,12/10/22,22051237,11:53:37
167,785.54,12/10/22,22051237,11:54:06
168,785.70,12/10/22,22051237,11:54:37
169,785.88,12/10/22,22051237,11:55:06
170,786.04,12/10/22,22051237,11:55:37
171,786.22,12/10/22,22051237,11:56:07
172,786.41,12/10/22,22051237,11:56:36
173,786.60,12/10/22,22051237,11:57:07
174,786.82,12/10/22,22051237,11:57:36
175,787.04,12/10/22,22051237,11:58:08
176,787.28,12/10/22,22051237,11:59:35
177,808.32,12/10/22,22051237,12:50:05
178,808.55,12/10/22,22051237,12:50:37
179,808.82,12/10/22,22051237,12:51:06
180,809.04,12/10/22,22051237,12:51:34
181,809.24,12/10/22,22051237,12:52:07
182,809.71,12/10/22,22051237,12:53:07
183,809.91,12/10/22,22051237,12:53:36
184,810.13,12/10/22,22051237,12:54:06
185,810.35,12/10/22,22051237,12:54:37
186,810.60,12/10/22,22051237,12:55:05
187,810.81,12/10/22,22051237,12:55:36
188,811.04,12/10/22,22051237,12:56:07
189,811.26,12/10/22,22051237,12:56:36
190,811.47,12/10/22,22051237,12:57:08
191,811.89,12/10/22,22051237,12:58:06
192,812.11,12/10/22,22051237,12:58:38
193,812.34,12/10/22,22051237,12:59:35
194,835.77,12/10/22,22051237,13:50:06
195,836.02,12/10/22,22051237,13:50:36
196,836.26,12/10/22,22051237,13:51:08
197,836.55,12/10/22,22051237,13:51:37
198,836.81,12/10/22,22051237,13:52:06
199,837.02,12/10/22,22051237,13:52:37
200,837.28,12/10/22,22051237,13:53:06
201,837.49,12/10/22,22051237,13:53:37
202,837.73,12/10/22,22051237,13:54:05
203,837.96,12/10/22,22051237,13:54:37
204,838.20,12/10/22,22051237,13:55:06
205,838.44,12/10/22,22051237,13:55:36
206,838.66,12/10/22,22051237,13:56:06
207,838.88,12/10/22,22051237,13:56:36
208,839.11,12/10/22,22051237,13:57:07
209,839.56,12/10/22,22051237,13:58:06
210,839.82,12/10/22,22051237,13:58:38
211,840.10,12/10/22,22051237,13:59:06
212,840.31,12/10/22,22051237,13:59:37
213,866.93,12/10/22,22051237,14:50:37
214,867.20,12/10/22,22051237,14:51:07
215,867.46,12/10/22,22051237,14:51:36
216,867.69,12/10/22,22051237,14:52:06
217,867.94,12/10/22,22051237,14:52:35
218,868.20,12/10/22,22051237,14:53:07
219,868.52,12/10/22,22051237,14:53:36
220,868.74,12/10/22,22051237,14:54:07
221,869.02,12/10/22,22051237,14:54:36
222,869.28,12/10/22,22051237,14:55:07
223,869.56,12/10/22,22051237,14:55:36
224,869.81,12/10/22,22051237,14:56:07
225,870.10,12/10/22,22051237,14:56:35
226,870.33,12/10/22,22051237,14:57:07
227,870.61,12/10/22,22051237,14:57:37
228,870.88,12/10/22,22051237,14:58:07
229,871.15,12/10/22,22051237,14:58:39
230,871.42,12/10/22,22051237,14:59:06
231,871.64,12/10/22,22051237,14:59:37
232,901.05,12/10/22,22051237,15:50:02
233,901.31,12/10/22,22051237,15:50:33
234,901.54,12/10/22,22051237,15:51:02
235,901.81,12/10/22,22051237,15:51:32
236,902.08,12/10/22,22051237,15:52:04
237,902.36,12/10/22,22051237,15:52:33
238,902.61,12/10/22,22051237,15:53:05
239,902.87,12/10/22,22051237,15:53:30
240,903.15,12/10/22,22051237,15:54:04
241,903.41,12/10/22,22051237,15:54:33
242,903.71,12/10/22,22051237,15:55:03
243,903.99,12/10/22,22051237,15:55:32
244,905.23,12/10/22,22051237,15:57:32
245,906.09,12/10/22,22051237,15:59:02
246,906.34,12/10/22,22051237,15:59:35
247,932.98,12/10/22,22051237,16:50:25
248,933.26,12/10/22,22051237,16:50:56
249,933.56,12/10/22,22051237,16:51:27
250,933.80,12/10/22,22051237,16:51:56
251,934.06,12/10/22,22051237,16:52:29
252,934.27,12/10/22,22051237,16:52:57
253,934.50,12/10/22,22051237,16:53:24
254,934.78,12/10/22,22051237,16:53:55
255,935.06,12/10/22,22051237,16:54:26
256,935.38,12/10/22,22051237,16:54:58
257,935.68,12/10/22,22051237,16:55:27
258,935.92,12/10/22,22051237,16:55:53
259,936.23,12/10/22,22051237,16:56:27
260,936.49,12/10/22,22051237,16:56:56
261,936.76,12/10/22,22051237,16:57:26
262,937.05,12/10/22,22051237,16:57:57
263,937.33,12/10/22,22051237,16:58:25
264,937.62,12/10/22,22051237,16:58:58
265,966.11,12/10/22,22051237,17:50:27
266,966.40,12/10/22,22051237,17:50:56
267,967.16,12/10/22,22051237,17:52:26
268,967.39,12/10/22,22051237,17:52:54
269,967.69,12/10/22,22051237,17:53:28
270,967.89,12/10/22,22051237,17:53:53
271,968.14,12/10/22,22051237,17:54:25
272,968.39,12/10/22,22051237,17:54:58
273,968.66,12/10/22,22051237,17:55:27
274,968.90,12/10/22,22051237,17:55:58
275,969.14,12/10/22,22051237,17:56:25
276,969.41,12/10/22,22051237,17:56:56
277,969.63,12/10/22,22051237,17:57:26
278,970.37,12/10/22,22051237,17:58:55
279,970.60,12/10/22,22051237,17:59:26
280,1023.41,12/10/22,22051237,19:50:27
281,1023.66,12/10/22,22051237,19:50:58
282,1023.91,12/10/22,22051237,19:51:27
283,1024.17,12/10/22,22051237,19:51:55
284,1024.44,12/10/22,22051237,19:52:26
285,1024.70,12/10/22,22051237,19:52:54
286,1024.98,12/10/22,22051237,19:53:26
287,1025.23,12/10/22,22051237,19:53:54
288,1025.50,12/10/22,22051237,19:54:26
289,1025.74,12/10/22,22051237,19:54:56
290,1026.00,12/10/22,22051237,19:55:28
291,1026.23,12/10/22,22051237,19:55:57
292,1026.48,12/10/22,22051237,19:56:27
293,1026.71,12/10/22,22051237,19:56:59
294,1026.93,12/10/22,22051237,19:57:25
295,1027.16,12/10/22,22051237,19:57:56
296,1027.40,12/10/22,22051237,19:58:24
297,1027.67,12/10/22,22051237,19:58:57
298,1027.93,12/10/22,22051237,19:59:29
299,1028.15,12/10/22,22051237,19:59:55
300,1079.44,12/10/22,22051237,21:50:09
301,1079.66,12/10/22,22051237,21:50:43
302,1079.85,12/10/22,22051237,21:51:09
303,1080.10,12/10/22,22051237,21:51:42
304,1080.33,12/10/22,22051237,21:52:12
305,1080.54,12/10/22,22051237,21:52:41
306,1080.72,12/10/22,22051237,21:53:11
307,1080.91,12/10/22,22051237,21:53:39
308,1081.13,12/10/22,22051237,21:54:13
309,1081.37,12/10/22,22051237,21:54:44
310,1081.53,12/10/22,22051237,21:55:10
311,1081.71,12/10/22,22051237,21:55:41
312,1081.88,12/10/22,22051237,21:56:09
313,1082.05,12/10/22,22051237,21:56:42
314,1082.23,12/10/22,22051237,21:57:11
315,1082.41,12/10/22,22051237,21:57:41
316,1082.59,12/10/22,22051237,21:58:09
317,1082.79,12/10/22,22051237,21:58:42
318,1082.95,12/10/22,22051237,21:59:09
319,1083.13,12/10/22,22051237,21:59:40
320,1103.47,12/10/22,22051237,22:50:13
321,1103.63,12/10/22,22051237,22:50:41
322,1103.96,12/10/22,22051237,22:51:40
323,1104.15,12/10/22,22051237,22:52:10
324,1104.34,12/10/22,22051237,22:52:43
325,1104.51,12/10/22,22051237,22:53:11
326,1104.70,12/10/22,22051237,22:53:43
327,1104.90,12/10/22,22051237,22:54:12
328,1105.11,12/10/22,22051237,22:54:42
329,1105.35,12/10/22,22051237,22:55:13
330,1105.56,12/10/22,22051237,22:55:42
331,1105.80,12/10/22,22051237,22:56:09
332,1106.04,12/10/22,22051237,22:56:40
333,1106.27,12/10/22,22051237,22:57:12
334,1106.49,12/10/22,22051237,22:57:40
335,1106.76,12/10/22,22051237,22:58:11
336,1107.01,12/10/22,22051237,22:58:39
337,1107.27,12/10/22,22051237,22:59:11
338,1107.52,12/10/22,22051237,22:59:40
339,1130.47,12/10/22,22051237,23:50:12
340,1130.65,12/10/22,22051237,23:50:39
341,1130.84,12/10/22,22051237,23:51:10
342,1131.04,12/10/22,22051237,23:51:40
343,1131.26,12/10/22,22051237,23:52:12
344,1131.43,12/10/22,22051237,23:52:41
345,1132.10,12/10/22,22051237,23:54:11
346,1132.30,12/10/22,22051237,23:54:43
347,1132.48,12/10/22,22051237,23:55:10
348,1132.69,12/10/22,22051237,23:55:42
349,1133.54,12/10/22,22051237,23:57:42
350,1133.71,12/10/22,22051237,23:58:12
351,1133.88,12/10/22,22051237,23:58:39
352,1134.08,12/10/22,22051237,23:59:08
353,1134.31,12/10/22,22051237,23:59:39
354,1158.53,13/10/22,22051237,0:50:09
355,1158.74,13/10/22,22051237,0:50:41
356,1158.93,13/10/22,22051237,0:51:10
357,1159.16,13/10/22,22051237,0:51:42
358,1159.39,13/10/22,22051237,0:52:12
359,1159.59,13/10/22,22051237,0:52:38
360,1159.85,13/10/22,22051237,0:53:09
361,1160.11,13/10/22,22051237,0:53:40
362,1160.36,13/10/22,22051237,0:54:10
363,1160.61,13/10/22,22051237,0:54:41
364,1160.86,13/10/22,22051237,0:55:10
365,1161.09,13/10/22,22051237,0:55:39
366,1161.33,13/10/22,22051237,0:56:13
367,1161.57,13/10/22,22051237,0:56:39
368,1161.81,13/10/22,22051237,0:57:13
369,1162.02,13/10/22,22051237,0:57:40
370,1162.26,13/10/22,22051237,0:58:09
371,1162.49,13/10/22,22051237,0:58:40
372,1162.70,13/10/22,22051237,0:59:10
373,1162.90,13/10/22,22051237,0:59:41
374,1185.41,13/10/22,22051237,1:50:00
375,1185.57,13/10/22,22051237,1:50:30
376,1185.71,13/10/22,22051237,1:51:00
377,1185.89,13/10/22,22051237,1:51:31
378,1186.07,13/10/22,22051237,1:52:00
379,1186.22,13/10/22,22051237,1:52:31
380,1186.41,13/10/22,22051237,1:53:00
381,1186.59,13/10/22,22051237,1:53:30
382,1186.74,13/10/22,22051237,1:54:00
383,1186.96,13/10/22,22051237,1:54:30
384,1187.15,13/10/22,22051237,1:55:00
385,1187.39,13/10/22,22051237,1:55:33
386,1187.61,13/10/22,22051237,1:56:01
387,1187.81,13/10/22,22051237,1:56:30
388,1188.04,13/10/22,22051237,1:57:00
389,1188.26,13/10/22,22051237,1:57:30
390,1188.46,13/10/22,22051237,1:58:00
391,1188.67,13/10/22,22051237,1:58:30
392,1188.87,13/10/22,22051237,1:59:00
393,1189.05,13/10/22,22051237,1:59:31
394,1209.19,13/10/22,22051237,2:50:00
395,1209.35,13/10/22,22051237,2:50:30
396,1209.53,13/10/22,22051237,2:51:00
397,1209.74,13/10/22,22051237,2:51:30
398,1209.90,13/10/22,22051237,2:52:01
399,1210.27,13/10/22,22051237,2:53:01
400,1210.42,13/10/22,22051237,2:53:30
401,1210.55,13/10/22,22051237,2:54:00
402,1210.69,13/10/22,22051237,2:54:30
403,1210.84,13/10/22,22051237,2:55:00
404,1210.96,13/10/22,22051237,2:55:31
405,1211.11,13/10/22,22051237,2:56:00
406,1211.26,13/10/22,22051237,2:56:31
407,1211.43,13/10/22,22051237,2:57:00
408,1211.61,13/10/22,22051237,2:57:30
409,1211.81,13/10/22,22051237,2:58:00
410,1212.02,13/10/22,22051237,2:58:30
411,1212.45,13/10/22,22051237,2:59:30
412,1229.61,13/10/22,22051237,3:50:00
413,1229.77,13/10/22,22051237,3:50:30
414,1229.94,13/10/22,22051237,3:51:00
415,1230.11,13/10/22,22051237,3:51:31
416,1230.28,13/10/22,22051237,3:52:00
417,1230.48,13/10/22,22051237,3:52:31
418,1230.67,13/10/22,22051237,3:53:00
419,1230.85,13/10/22,22051237,3:53:30
420,1231.04,13/10/22,22051237,3:54:00
421,1231.18,13/10/22,22051237,3:54:30
422,1231.33,13/10/22,22051237,3:55:00
423,1231.47,13/10/22,22051237,3:55:30
424,1231.62,13/10/22,22051237,3:56:00
425,1231.76,13/10/22,22051237,3:56:30
426,1231.91,13/10/22,22051237,3:57:01
427,1232.07,13/10/22,22051237,3:57:30
428,1232.24,13/10/22,22051237,3:58:00
429,1232.42,13/10/22,22051237,3:58:30
430,1232.62,13/10/22,22051237,3:59:00
431,1232.80,13/10/22,22051237,3:59:31
432,1253.70,13/10/22,22051237,4:50:00
433,1253.91,13/10/22,22051237,4:50:30
434,1254.08,13/10/22,22051237,4:51:00
435,1254.22,13/10/22,22051237,4:53:30
436,1255.22,13/10/22,22051237,4:54:00
437,1255.45,13/10/22,22051237,4:54:30
438,1255.69,13/10/22,22051237,4:55:00
439,1255.92,13/10/22,22051237,4:55:31
440,1256.16,13/10/22,22051237,4:56:00
441,1256.39,13/10/22,22051237,4:56:31
442,1256.67,13/10/22,22051237,4:57:00
443,1256.91,13/10/22,22051237,4:57:29
444,1257.40,13/10/22,22051237,4:58:30
445,1257.64,13/10/22,22051237,4:59:00
446,1257.88,13/10/22,22051237,4:59:30
447,1277.10,13/10/22,22051237,5:50:00
448,1277.28,13/10/22,22051237,5:50:31
449,1277.48,13/10/22,22051237,5:51:00
450,1277.68,13/10/22,22051237,5:51:31
451,1277.88,13/10/22,22051237,5:52:00
452,1278.09,13/10/22,22051237,5:52:31
453,1278.32,13/10/22,22051237,5:53:00
454,1278.55,13/10/22,22051237,5:53:30
455,1278.75,13/10/22,22051237,5:54:00
456,1278.97,13/10/22,22051237,5:54:30
457,1279.18,13/10/22,22051237,5:55:00
458,1279.38,13/10/22,22051237,5:55:30
459,1279.60,13/10/22,22051237,5:56:01
460,1279.81,13/10/22,22051237,5:56:30
461,1279.99,13/10/22,22051237,5:57:01
462,1280.17,13/10/22,22051237,5:57:30
463,1280.48,13/10/22,22051237,5:58:30
464,1280.61,13/10/22,22051237,5:59:00
465,1280.75,13/10/22,22051237,5:59:31
466,1297.62,13/10/22,22051237,6:50:00
467,1297.76,13/10/22,22051237,6:50:30
468,1297.93,13/10/22,22051237,6:51:00
469,1298.08,13/10/22,22051237,6:51:30
470,1298.22,13/10/22,22051237,6:52:01
471,1298.36,13/10/22,22051237,6:52:30
472,1298.51,13/10/22,22051237,6:53:01
473,1298.66,13/10/22,22051237,6:53:30
474,1298.80,13/10/22,22051237,6:54:01
475,1298.97,13/10/22,22051237,6:54:31
476,1299.13,13/10/22,22051237,6:55:00
477,1299.30,13/10/22,22051237,6:55:30
478,1299.46,13/10/22,22051237,6:56:00
479,1299.63,13/10/22,22051237,6:56:31
480,1299.81,13/10/22,22051237,6:57:00
481,1300.00,13/10/22,22051237,6:57:31
482,1300.21,13/10/22,22051237,6:58:00
483,1300.41,13/10/22,22051237,6:58:30
484,1300.58,13/10/22,22051237,6:59:01
485,1300.77,13/10/22,22051237,6:59:30
486,1316.28,13/10/22,22051237,7:50:01
487,1316.45,13/10/22,22051237,7:50:31
488,1316.64,13/10/22,22051237,7:51:00
489,1316.81,13/10/22,22051237,7:51:31
490,1316.95,13/10/22,22051237,7:52:00
491,1317.09,13/10/22,22051237,7:52:31
492,1317.21,13/10/22,22051237,7:53:00
493,1317.29,13/10/22,22051237,7:53:29
494,1317.39,13/10/22,22051237,7:54:01
495,1317.49,13/10/22,22051237,7:54:30
496,1317.60,13/10/22,22051237,7:55:01
497,1317.79,13/10/22,22051237,7:56:01
498,1317.91,13/10/22,22051237,7:56:30
499,1318.01,13/10/22,22051237,7:57:01
500,1318.10,13/10/22,22051237,7:57:30
501,1318.36,13/10/22,22051237,7:58:30
502,1318.53,13/10/22,22051237,7:59:00
503,1318.68,13/10/22,22051237,7:59:31
504,1333.70,13/10/22,22051237,8:50:00
505,1333.90,13/10/22,22051237,8:50:30
506,1334.06,13/10/22,22051237,8:51:01
507,1334.30,13/10/22,22051237,8:51:30
508,1334.51,13/10/22,22051237,8:52:01
509,1334.72,13/10/22,22051237,8:52:30
510,1334.92,13/10/22,22051237,8:53:01
511,1335.15,13/10/22,22051237,8:53:30
512,1335.40,13/10/22,22051237,8:54:00
513,1335.63,13/10/22,22051237,8:54:31
514,1335.85,13/10/22,22051237,8:55:00
515,1336.06,13/10/22,22051237,8:55:31
516,1336.31,13/10/22,22051237,8:56:00
517,1336.54,13/10/22,22051237,8:56:31
518,1336.77,13/10/22,22051237,8:57:00
519,1336.97,13/10/22,22051237,8:57:31
520,1337.21,13/10/22,22051237,8:58:00
521,1337.42,13/10/22,22051237,8:58:31
522,1337.66,13/10/22,22051237,8:59:01
523,1337.85,13/10/22,22051237,8:59:30
524,1357.57,13/10/22,22051237,9:50:00
525,1357.79,13/10/22,22051237,9:50:30
526,1357.99,13/10/22,22051237,9:51:00
527,1358.20,13/10/22,22051237,9:51:31
528,1358.39,13/10/22,22051237,9:52:00
529,1358.58,13/10/22,22051237,9:52:31
530,1358.77,13/10/22,22051237,9:53:00
531,1358.95,13/10/22,22051237,9:53:31
532,1359.14,13/10/22,22051237,9:54:00
533,1359.31,13/10/22,22051237,9:54:30
534,1359.49,13/10/22,22051237,9:55:01
535,1359.67,13/10/22,22051237,9:55:30
536,1359.86,13/10/22,22051237,9:56:01
537,1360.03,13/10/22,22051237,9:56:30
538,1360.21,13/10/22,22051237,9:57:01
539,1360.39,13/10/22,22051237,9:57:30
540,1360.57,13/10/22,22051237,9:58:00
541,1360.73,13/10/22,22051237,9:58:31
542,1360.93,13/10/22,22051237,9:59:00
543,1361.10,13/10/22,22051237,9:59:30
544,1377.34,13/10/22,22051237,10:50:01
545,1377.48,13/10/22,22051237,10:50:31
546,1377.63,13/10/22,22051237,10:51:01
547,1377.78,13/10/22,22051237,10:51:30
548,1377.97,13/10/22,22051237,10:52:01
549,1378.16,13/10/22,22051237,10:52:30
550,1378.35,13/10/22,22051237,10:53:01
551,1378.57,13/10/22,22051237,10:53:31
552,1378.76,13/10/22,22051237,10:54:01
553,1378.92,13/10/22,22051237,10:54:31
554,1379.11,13/10/22,22051237,10:55:00
555,1379.30,13/10/22,22051237,10:55:31
556,1379.48,13/10/22,22051237,10:56:00
557,1379.63,13/10/22,22051237,10:57:00
558,1379.94,13/10/22,22051237,10:58:01
559,1380.27,13/10/22,22051237,10:58:30
560,1380.45,13/10/22,22051237,10:59:01
561,1380.63,13/10/22,22051237,10:59:30
562,1398.87,13/10/22,22051237,11:53:31
563,1400.88,13/10/22,22051237,11:55:00
564,1401.31,13/10/22,22051237,11:55:30
565,1401.46,13/10/22,22051237,11:57:01
566,1401.97,13/10/22,22051237,11:57:31
567,1402.12,13/10/22,22051237,11:58:01
568,1402.30,13/10/22,22051237,11:58:30
569,1402.47,13/10/22,22051237,11:59:00
570,1402.62,13/10/22,22051237,11:59:31
571,1420.98,13/10/22,22051237,12:50:00
572,1421.18,13/10/22,22051237,12:50:31
573,1421.36,13/10/22,22051237,12:51:01
574,1421.54,13/10/22,22051237,12:51:30
575,1421.72,13/10/22,22051237,12:52:01
576,1421.91,13/10/22,22051237,12:52:30
577,1422.11,13/10/22,22051237,12:53:01
578,1422.31,13/10/22,22051237,12:53:31
579,1422.49,13/10/22,22051237,12:54:01
580,1422.68,13/10/22,22051237,12:54:31
581,1422.86,13/10/22,22051237,12:55:00
582,1423.04,13/10/22,22051237,12:55:31
583,1423.27,13/10/22,22051237,12:56:00
584,1423.49,13/10/22,22051237,12:56:31
585,1423.70,13/10/22,22051237,12:57:00
586,1423.91,13/10/22,22051237,12:57:31
587,1424.15,13/10/22,22051237,12:58:00
588,1424.36,13/10/22,22051237,12:58:31
589,1424.59,13/10/22,22051237,12:59:01
590,1424.84,13/10/22,22051237,12:59:30
591,1448.26,13/10/22,22051237,13:50:01
592,1448.58,13/10/22,22051237,13:50:31
593,1448.84,13/10/22,22051237,13:51:00
594,1449.15,13/10/22,22051237,13:51:31
595,1449.44,13/10/22,22051237,13:52:01
596,1449.71,13/10/22,22051237,13:52:31
597,1450.00,13/10/22,22051237,13:53:00
598,1450.28,13/10/22,22051237,13:53:31
599,1450.54,13/10/22,22051237,13:54:01
600,1450.78,13/10/22,22051237,13:54:31
601,1451.04,13/10/22,22051237,13:55:01
602,1451.29,13/10/22,22051237,13:55:30
603,1451.52,13/10/22,22051237,13:56:01
604,1451.78,13/10/22,22051237,13:56:30
605,1452.06,13/10/22,22051237,13:57:01
606,1452.32,13/10/22,22051237,13:57:30
607,1452.57,13/10/22,22051237,13:58:01
608,1452.80,13/10/22,22051237,13:58:31
609,1453.02,13/10/22,22051237,13:59:01
610,1453.22,13/10/22,22051237,13:59:31
611,1476.05,13/10/22,22051237,14:50:14
612,1476.29,13/10/22,22051237,14:50:45
613,1476.49,13/10/22,22051237,14:51:12
614,1476.76,13/10/22,22051237,14:51:46
615,1477.02,13/10/22,22051237,14:52:14
616,1477.25,13/10/22,22051237,14:52:43
617,1477.48,13/10/22,22051237,14:53:13
618,1477.75,13/10/22,22051237,14:53:44
619,1478.02,13/10/22,22051237,14:54:15
620,1478.24,13/10/22,22051237,14:54:43
